date,text,retweets,replies,favorites,permalink,to,hashtags,mentions
2019-08-24,"If you’re a utility or public utilities commission, please consider using the Tesla Megapack. Better for the environment & usually lower cost than fossil fuel peaker plants!",2722,830,23501,https://twitter.com/elonmusk/status/1165371975528640512,,,
2019-08-24,Tesla is working hard to help stop global warming,119,117,1379,https://twitter.com/elonmusk/status/1165293528542400512,AKawakbi,,
2019-08-20,"Price increase for Tesla FSD postponed until version 10 with smart summon is in wide release, which is about 4 to 8 weeks away, depending on how early access goes",674,1244,12652,https://twitter.com/elonmusk/status/1163903521701294081,,,
2019-08-20,"Not risky imo & can be adjusted/improved real-time. Essentially need to figure out most effective way to convert mass to energy, as Mars is slightly too far from this solar system’s fusion reactor (the sun).",75,147,1898,https://twitter.com/elonmusk/status/1163894933280964608,justpaulinelol,,
2019-08-20,Might make sense to have thousands of solar reflector satellites to warm Mars vs artificial suns (tbd),3614,2313,62217,https://twitter.com/elonmusk/status/1163874793113866240,,,
2019-08-20,"Yeah, would be great to get feedback from Tesla supporters",30,41,820,https://twitter.com/elonmusk/status/1163870594384797696,MemesOfMars,,
2019-08-20,Looking forward to seeing Giga Shanghai soon Amazing work by Tesla China team &amp; support of authorities much appreciated!,296,196,6139,https://twitter.com/elonmusk/status/1163869350136205312,Teslarati,,
2019-08-18,One click to order solar & save ~$500/year in utility bills with no long-term contract (cancel anytime),721,764,16277,https://twitter.com/elonmusk/status/1163028150390947841,,,
2019-08-18,"With the new lower Tesla pricing, it’s like having a money printer on your roof if you live a state with high electricity costs. Still better to buy, but the rental option makes the economics obvious.",768,696,14869,https://twitter.com/elonmusk/status/1163025594180726784,,,
2019-08-18,Tesla Solar just relaunched. Lmk what you think …,3352,4959,47518,https://twitter.com/elonmusk/status/1163020430136844288,,,
2019-08-18,Which means a small corner of Texas (or anywhere) with solar panels could power the entire United States,3750,1248,42767,https://twitter.com/elonmusk/status/1163018466871263234,,,
2019-08-18,1 Gigawatt per square kilometer of solar energy reaches Earth’s surface,1711,356,28172,https://twitter.com/elonmusk/status/1163017566576496640,,,
2019-08-15,"Tesla audio engineers come from B&O & many other companies. They literally rōq. Our system is highly programmable, so we keep improving it via OTA codec updates.",135,93,1969,https://twitter.com/elonmusk/status/1161853708214386688,dbabrams,,
2019-08-11,Try playing Powerglide in your Tesla at volume 11,2206,921,19520,https://twitter.com/elonmusk/status/1160637748199301120,,,
2019-08-11,"Watching a movie on Tesla V10.0 is great, in large part due to the sound system",712,687,13528,https://twitter.com/elonmusk/status/1160635070333374464,TeslaNY,,
2019-08-09,"Powerwall doesn’t need solar panels, but will work fine with both Tesla & non-Tesla solar panels",638,319,17492,https://twitter.com/elonmusk/status/1159965166420652032,Tesla,,
2019-08-09,Video is amazing with the Tesla sound system. Will include Caraoke!,82,80,1740,https://twitter.com/elonmusk/status/1159733781101629440,HeyMarkL,,
2019-08-09,Tesla software V10 is lookin real good! Releasing to early access list soon …,1488,1059,34355,https://twitter.com/elonmusk/status/1159727724287520768,,,
2019-08-04,Lyft/Uber/taxi drivers are expert Tesla advocates. Thanks for your support!!,1077,612,16250,https://twitter.com/elonmusk/status/1158145938533359616,,,
2019-08-03,"Also, you can request any service from the Tesla phone app in under a minute",264,329,8985,https://twitter.com/elonmusk/status/1157802579872669696,Tesla,,
2019-07-30,Spooling up production line rapidly. Hoping to manufacture ~1000 solar roofs/week by end of this year.,211,243,2344,https://twitter.com/elonmusk/status/1156005185656782848,DMC_Ryan,,
2019-07-29,Tesla Megapack now available for utility-scale energy storage,1912,649,17617,https://twitter.com/elonmusk/status/1155990435279491074,,,
2019-07-28,"Thanks Jason! Super proud to work with such great teams at SpaceX, Tesla, Neuralink and Boring!!",235,138,8901,https://twitter.com/elonmusk/status/1155578347054723072,Jason,,
2019-07-28,Tesla owners can schedule service appointments in under a minute just using their Tesla phone app!,982,798,27699,https://twitter.com/elonmusk/status/1155292876474949632,,,
2019-07-28,Tesla Service Centers & a lot more Superchargers coming to Poland later this year,150,105,2755,https://twitter.com/elonmusk/status/1155288967882788864,cleantechnica,,
2019-07-27,"Ability to stream YouTube & Netflix when car is stopped coming to your Tesla soon! Has an amazingly immersive, cinematic feel due to the comfy seats & surround sound audio.",9304,2277,121750,https://twitter.com/elonmusk/status/1155179932474957825,,,
2019-07-27,Cuphead for Tesla coming out in August,1440,510,22616,https://twitter.com/elonmusk/status/1155147649814683648,Tesla,,
2019-07-26,"Btw, you can schedule service via the Tesla app in less than a minute",136,130,6793,https://twitter.com/elonmusk/status/1154543127153106944,robbystarbuck,,
2019-07-22,Nuclear thermal rocket for fast transit around solar system would be a great area of research for @NASA,1000,435,18869,https://twitter.com/elonmusk/status/1153378777893888005,WorldAndScience,,@NASA
2019-07-19,Tesla Service Centers & Superchargers are being opened as fast as possible across Eastern Europe,899,845,14615,https://twitter.com/elonmusk/status/1152064351953571841,cleantechnica,,
2019-07-16,"As mentioned earlier this year, cost of the Tesla FSD option will increase every few months. Those who buy it earlier will see the benefit.",516,892,17541,https://twitter.com/elonmusk/status/1151180650033995776,,,
2019-07-16,Cost of Tesla full self-driving option increasing by ~$1000 on August 16,1197,1358,26466,https://twitter.com/elonmusk/status/1151172542125629440,,,
2019-07-16,"No, since Tesla will charge a % fee for being in our robotaxi fleet, but it will rise to whatever the clearing price is, otherwise all our cars will be bought by scalpers",39,74,712,https://twitter.com/elonmusk/status/1151166097694969857,flcnhvy,,
2019-07-16,"If we make all cars with FSD package self-driving, as planned, any such Tesla should be worth $100k to $200k, as utility increases from ~12 hours/week to ~60 hours/week",51,133,652,https://twitter.com/elonmusk/status/1151163201569972225,SnazzyQ,,
2019-07-11,Motor Trend awards Tesla Model S best Car of the Year ever in their 70 year history!!,2816,1436,25178,https://twitter.com/elonmusk/status/1149370463564357632,,,
2019-07-10,"Absolutely agree, you should be allowed to move your Tesla anywhere in the world, unless it’s prevented by government rules. Thanks for letting me know.",152,78,6350,https://twitter.com/elonmusk/status/1148810279058202626,FaZe_Rain,,
2019-07-09,Would be cool if car took you to a random fun place traveled to by other Tesla owners in the area,1464,857,56737,https://twitter.com/elonmusk/status/1148672538186137601,kvlly,,
2019-07-08,"To be clear, consumers will still be able to buy a Tesla, but the clearing price will rise significantly, as a fully autonomous car that can function as a robotaxi is several times more valuable than a non-autonomous car",143,234,1087,https://twitter.com/elonmusk/status/1148106891270115328,elonmusk,,
2019-07-08,This is why it’s possible for Tesla to have a million robotaxis by end of 2020 if we upgrade existing HW2 fleet of ~500k & make at least ~500k FSD cars,85,76,1038,https://twitter.com/elonmusk/status/1148070210412265473,elonmusk,,
2019-07-08,All HW2+ cars are upgradable to full self-driving capability with Tesla FSD computer & all production in past few months has FSD computer,191,139,3821,https://twitter.com/elonmusk/status/1148068888522842113,lexfridman,,
2019-07-03,"Active safety will continue to improve via over-the-air software updates. Since all Tesla cars are connected, we analyze each accident & do our best to minimize probability of recurrence.",120,63,1544,https://twitter.com/elonmusk/status/1146558452115730433,Rec1pr0city,,
2019-07-03,Reason for top rating is that active steering & braking safety features of Tesla Autopilot are turned on no cost for all cars,1126,500,12860,https://twitter.com/elonmusk/status/1146546049932070912,,,
2019-07-02,Congratulations Tesla team & thanks to all the new Tesla owners!! ,4409,1726,59501,https://twitter.com/elonmusk/status/1146152051434381313,CNBCnow,,
2019-07-02,Playing a little Polytopia. Gonna try Solaris w my boys.,40,48,710,https://twitter.com/elonmusk/status/1146144845318299650,v_g_fischer,,
2019-07-01,"Yep, order online at http://Tesla.com in 2 mins &amp; car delivered direct to home",1850,1105,28061,https://twitter.com/elonmusk/status/1145805587969478657,gursel_mutlu,,
2019-06-29,Huge thanks to all Tesla supporters around the world helping the cause. We you!!,2340,1064,43542,https://twitter.com/elonmusk/status/1145044275916234752,teslaownersSV,,
2019-06-26,Working on Tesla global logistics,64,104,1618,https://twitter.com/elonmusk/status/1143688793901424640,bluemoondance74,,
2019-06-24, Tesla Software Engineering ,207,110,7987,https://twitter.com/elonmusk/status/1143277935060803589,Scobleizer,,
2019-06-24,Third revision of Enhanced Summon hopefully going to Tesla owners with early access later this week,66,64,920,https://twitter.com/elonmusk/status/1143109288103239680,28delayslater,,
2019-06-21,Tesla is putting significant resources into high-efficiency battery recycling. Makes both environmental & economic sense. Please consider joining if interested in recycling engineering!,163,58,2016,https://twitter.com/elonmusk/status/1142130690848256002,elonmusk,,
2019-06-20,Kids playing Beach Buggy in Tesla store,1820,711,45891,https://twitter.com/elonmusk/status/1141779311155744768,,,
2019-06-20,One of my favorite original Roadster colors!,30,115,1879,https://twitter.com/elonmusk/status/1141530584046604295,marshgre,,
2019-06-19,Reminder that US federal tax drops by $1875 for any Tesla delivered after June 30. Order online at http://Tesla.com.,641,520,8384,https://twitter.com/elonmusk/status/1141439850861588480,,,
2019-06-19,"Starting next month, Tesla will charge $1000 for color black (same price as silver)",1372,2566,42586,https://twitter.com/elonmusk/status/1141409584457768960,,,
2019-06-19,Probably fine. Some Tesla taxis in Amsterdam have 3 times that mileage.,31,53,989,https://twitter.com/elonmusk/status/1141169500512870400,amiralisarrafi,,
2019-06-17,That’s the Tesla part,33,53,1648,https://twitter.com/elonmusk/status/1140473067375751168,TeslaMiles,,
2019-06-15,RWD with all-weather tires works great. Tesla traction control is an order of magnitude more precise than gas/diesel. Really helps to have Newton & Maxwell on your side.,57,47,838,https://twitter.com/elonmusk/status/1139693424586526720,MikeAmmo,,
2019-06-14,US tax credit of $3750 drops in half for Tesla on July 1. Order online in a few mins at http://Tesla.com. Return in 7 days for full refund.,802,655,9428,https://twitter.com/elonmusk/status/1139349516304277504,,,
2019-06-13,Tesla Solar Toof Tile V3.0 starting early trials,3102,1122,24131,https://twitter.com/elonmusk/status/1139298574489907200,,,
2019-06-12,"True, cost of operating a Tesla is much lower than other cars",2729,783,25754,https://twitter.com/elonmusk/status/1138831678883766272,ICannot_Enough,,
2019-06-04,Tesla Superchargers & service centers coming to Kazakhstan this year,113,167,1639,https://twitter.com/elonmusk/status/1135971947144200193,UzakbayDaniyar,,
2019-06-03,Only cars made in China are eligible for these subsidies. Tesla has never had access to them.,199,150,5621,https://twitter.com/elonmusk/status/1135621021631942656,Teslarati,,
2019-05-31,New Tesla Summon will ur ,6343,1977,113382,https://twitter.com/elonmusk/status/1134578076661141504,,,
2019-05-31,Releasing to Early Access Program Tesla owners next week,66,117,1616,https://twitter.com/elonmusk/status/1134575362933833728,brandonbernicky,,
2019-05-30,Tesla is affecting powerful vested interests. Big auto & oil companies aren’t known for their gentle behavior. SpaceX is battling US military prime contractors & space programs of national govts. No walk in the park there.,352,229,2464,https://twitter.com/elonmusk/status/1134100238673727488,AnthonyFinno,,
